key,link,n_visit,study_interval,is_current,is_retired,last_score,last_visit,last_session,box_id,easiness,n_scores
hulp,https://www.woorden.org/woord/hulp,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 1, 's2': 3, 's3': 4, 's4': 2, 's5': 2}"
stemmen,https://www.woorden.org/woord/stemmen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 1, 's1': 4, 's2': 2, 's3': 3, 's4': 2, 's5': 3}"
verdachte,https://www.woorden.org/woord/verdachte,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 0, 's1': 3, 's2': 3, 's3': 3, 's4': 4, 's5': 4}"
raad,https://www.woorden.org/woord/raad,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 3, 's2': 2, 's3': 1, 's4': 3, 's5': 2}"
jongeren,https://www.woorden.org/woord/jongeren,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 2, 's1': 4, 's2': 1, 's3': 4, 's4': 0, 's5': 0}"
omroep,https://www.woorden.org/woord/omroep,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 2, 's1': 1, 's2': 2, 's3': 0, 's4': 0, 's5': 4}"
nieuw,https://www.woorden.org/woord/nieuw,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 2, 's1': 0, 's2': 3, 's3': 0, 's4': 3, 's5': 2}"
allemaal,https://www.woorden.org/woord/allemaal,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 2, 's2': 1, 's3': 4, 's4': 2, 's5': 1}"
meerdere,https://www.woorden.org/woord/meerdere,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 2, 's1': 1, 's2': 2, 's3': 0, 's4': 1, 's5': 3}"
deed,https://www.woorden.org/woord/deed,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 1, 's1': 3, 's2': 3, 's3': 3, 's4': 4, 's5': 4}"
bank,https://www.woorden.org/woord/bank,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 1, 's1': 1, 's2': 0, 's3': 2, 's4': 3, 's5': 0}"
aangehouden,https://www.woorden.org/woord/aangehouden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 1, 's1': 4, 's2': 0, 's3': 3, 's4': 4, 's5': 4}"
voorzitter,https://www.woorden.org/woord/voorzitter,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 1, 's2': 4, 's3': 0, 's4': 0, 's5': 3}"
boven,https://www.woorden.org/woord/boven,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 1, 's1': 1, 's2': 3, 's3': 4, 's4': 0, 's5': 0}"
internationale,https://www.woorden.org/woord/internationale,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 2, 's1': 0, 's2': 2, 's3': 3, 's4': 0, 's5': 4}"
turkije,https://www.woorden.org/woord/turkije,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 3, 's1': 2, 's2': 0, 's3': 3, 's4': 0, 's5': 0}"
betrokken,https://www.woorden.org/woord/betrokken,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 3, 's1': 0, 's2': 2, 's3': 1, 's4': 3, 's5': 2}"
rol,https://www.woorden.org/woord/rol,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 4, 's2': 0, 's3': 4, 's4': 0, 's5': 4}"
vanochtend,https://www.woorden.org/woord/vanochtend,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 0, 's1': 2, 's2': 4, 's3': 1, 's4': 0, 's5': 3}"
politiek,https://www.woorden.org/woord/politiek,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 1, 's1': 1, 's2': 1, 's3': 1, 's4': 0, 's5': 3}"
erg,https://www.woorden.org/woord/erg,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 1, 's1': 4, 's2': 3, 's3': 1, 's4': 3, 's5': 4}"
zetten,https://www.woorden.org/woord/zetten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 4, 's2': 0, 's3': 0, 's4': 0, 's5': 3}"
open,https://www.woorden.org/woord/open,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 0, 's2': 0, 's3': 4, 's4': 3, 's5': 4}"
leden,https://www.woorden.org/woord/leden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 3, 's2': 3, 's3': 4, 's4': 0, 's5': 2}"
gebruik,https://www.woorden.org/woord/gebruik,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 0, 's1': 3, 's2': 2, 's3': 4, 's4': 3, 's5': 1}"
konden,https://www.woorden.org/woord/konden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 1, 's1': 1, 's2': 0, 's3': 4, 's4': 1, 's5': 1}"
gekregen,https://www.woorden.org/woord/gekregen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 1, 's1': 4, 's2': 1, 's3': 4, 's4': 2, 's5': 0}"
brengen,https://www.woorden.org/woord/brengen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 3, 's1': 1, 's2': 0, 's3': 0, 's4': 4, 's5': 2}"
kort,https://www.woorden.org/woord/kort,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 4, 's1': 2, 's2': 1, 's3': 4, 's4': 2, 's5': 0}"
vvd,https://www.woorden.org/woord/vvd,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 2, 's1': 4, 's2': 1, 's3': 1, 's4': 4, 's5': 1}"
autoriteiten,https://www.woorden.org/woord/autoriteiten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 1, 's1': 0, 's2': 2, 's3': 3, 's4': 1, 's5': 1}"
even,https://www.woorden.org/woord/even,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 1, 's1': 4, 's2': 2, 's3': 3, 's4': 1, 's5': 0}"
daarnaast,https://www.woorden.org/woord/daarnaast,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 1, 's1': 4, 's2': 2, 's3': 0, 's4': 4, 's5': 3}"
weet,https://www.woorden.org/woord/weet,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 0, 's2': 2, 's3': 1, 's4': 1, 's5': 2}"
straat,https://www.woorden.org/woord/straat,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 3, 's1': 0, 's2': 4, 's3': 1, 's4': 1, 's5': 1}"
zorg,https://www.woorden.org/woord/zorg,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 2, 's1': 0, 's2': 4, 's3': 4, 's4': 2, 's5': 3}"
maart,https://www.woorden.org/woord/maart,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 0, 's1': 0, 's2': 3, 's3': 3, 's4': 0, 's5': 3}"
medewerkers,https://www.woorden.org/woord/medewerkers,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 2, 's1': 1, 's2': 0, 's3': 2, 's4': 0, 's5': 4}"
actie,https://www.woorden.org/woord/actie,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 0, 's1': 0, 's2': 1, 's3': 1, 's4': 1, 's5': 1}"
parlement,https://www.woorden.org/woord/parlement,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 2, 's1': 4, 's2': 0, 's3': 3, 's4': 0, 's5': 3}"
regio,https://www.woorden.org/woord/regio,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 3, 's1': 0, 's2': 4, 's3': 2, 's4': 1, 's5': 0}"
hoofdstad,https://www.woorden.org/woord/hoofdstad,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 0, 's1': 3, 's2': 0, 's3': 2, 's4': 2, 's5': 4}"
belangrijk,https://www.woorden.org/woord/belangrijk,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 0, 's1': 1, 's2': 1, 's3': 2, 's4': 4, 's5': 0}"
nederlanders,https://www.woorden.org/woord/nederlanders,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 0, 's1': 0, 's2': 1, 's3': 4, 's4': 2, 's5': 2}"
januari,https://www.woorden.org/woord/januari,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 4, 's1': 2, 's2': 2, 's3': 0, 's4': 2, 's5': 3}"
betekent,https://www.woorden.org/woord/betekent,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 4, 's1': 3, 's2': 3, 's3': 0, 's4': 3, 's5': 2}"
soort,https://www.woorden.org/woord/soort,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 0, 's2': 0, 's3': 2, 's4': 1, 's5': 2}"
vluchtelingen,https://www.woorden.org/woord/vluchtelingen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 4, 's1': 2, 's2': 4, 's3': 3, 's4': 2, 's5': 4}"
geworden,https://www.woorden.org/woord/geworden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 3, 's1': 2, 's2': 3, 's3': 2, 's4': 2, 's5': 3}"
utrecht,https://www.woorden.org/woord/utrecht,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 2, 's1': 2, 's2': 3, 's3': 0, 's4': 3, 's5': 1}"
verdachten,https://www.woorden.org/woord/verdachten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 3, 's1': 3, 's2': 0, 's3': 4, 's4': 0, 's5': 0}"
kleine,https://www.woorden.org/woord/kleine,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 2, 's2': 1, 's3': 1, 's4': 3, 's5': 4}"
veroordeeld,https://www.woorden.org/woord/veroordeeld,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 1, 's1': 4, 's2': 0, 's3': 0, 's4': 4, 's5': 1}"
frankrijk,https://www.woorden.org/woord/frankrijk,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 0, 's1': 0, 's2': 4, 's3': 3, 's4': 3, 's5': 2}"
ervan,https://www.woorden.org/woord/ervan,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 3, 's2': 2, 's3': 0, 's4': 3, 's5': 1}"
besluit,https://www.woorden.org/woord/besluit,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 0, 's2': 3, 's3': 1, 's4': 1, 's5': 1}"
doordat,https://www.woorden.org/woord/doordat,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 3, 's1': 0, 's2': 0, 's3': 4, 's4': 0, 's5': 2}"
school,https://www.woorden.org/woord/school,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 0, 's1': 0, 's2': 3, 's3': 3, 's4': 2, 's5': 2}"
krant,https://www.woorden.org/woord/krant,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 2, 's1': 0, 's2': 1, 's3': 1, 's4': 3, 's5': 3}"
zeer,https://www.woorden.org/woord/zeer,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 0, 's2': 0, 's3': 1, 's4': 4, 's5': 3}"
erop,https://www.woorden.org/woord/erop,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 3, 's1': 2, 's2': 3, 's3': 4, 's4': 2, 's5': 4}"
schade,https://www.woorden.org/woord/schade,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 4, 's1': 2, 's2': 4, 's3': 2, 's4': 2, 's5': 3}"
enige,https://www.woorden.org/woord/enige,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 2, 's2': 3, 's3': 1, 's4': 3, 's5': 3}"
stellen,https://www.woorden.org/woord/stellen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 0, 's1': 0, 's2': 1, 's3': 0, 's4': 3, 's5': 0}"
strijd,https://www.woorden.org/woord/strijd,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 0, 's1': 2, 's2': 4, 's3': 2, 's4': 2, 's5': 4}"
steun,https://www.woorden.org/woord/steun,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 2, 's1': 2, 's2': 3, 's3': 2, 's4': 3, 's5': 4}"
houdt,https://www.woorden.org/woord/houdt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 1, 's1': 0, 's2': 1, 's3': 2, 's4': 1, 's5': 1}"
geeft,https://www.woorden.org/woord/geeft,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 2, 's1': 4, 's2': 3, 's3': 2, 's4': 2, 's5': 0}"
precies,https://www.woorden.org/woord/precies,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 1, 's2': 3, 's3': 0, 's4': 4, 's5': 4}"
gesprek,https://www.woorden.org/woord/gesprek,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 1, 's1': 0, 's2': 4, 's3': 0, 's4': 2, 's5': 1}"
stelt,https://www.woorden.org/woord/stelt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 3, 's1': 0, 's2': 4, 's3': 3, 's4': 1, 's5': 2}"
kosten,https://www.woorden.org/woord/kosten,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 3, 's2': 1, 's3': 0, 's4': 2, 's5': 0}"
volgende,https://www.woorden.org/woord/volgende,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 2, 's1': 1, 's2': 1, 's3': 4, 's4': 4, 's5': 2}"
meter,https://www.woorden.org/woord/meter,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 4, 's2': 3, 's3': 1, 's4': 4, 's5': 1}"
anderen,https://www.woorden.org/woord/anderen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 4, 's1': 3, 's2': 1, 's3': 3, 's4': 0, 's5': 4}"
ander,https://www.woorden.org/woord/ander,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 2, 's1': 4, 's2': 4, 's3': 3, 's4': 3, 's5': 4}"
kritiek,https://www.woorden.org/woord/kritiek,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 0, 's1': 4, 's2': 3, 's3': 0, 's4': 0, 's5': 1}"
probleem,https://www.woorden.org/woord/probleem,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 0, 's1': 4, 's2': 0, 's3': 3, 's4': 1, 's5': 2}"
lopen,https://www.woorden.org/woord/lopen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 1, 's1': 4, 's2': 3, 's3': 3, 's4': 1, 's5': 0}"
soms,https://www.woorden.org/woord/soms,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 3, 's2': 3, 's3': 3, 's4': 0, 's5': 4}"
me,https://www.woorden.org/woord/me,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 1, 's2': 1, 's3': 3, 's4': 1, 's5': 2}"
acht,https://www.woorden.org/woord/acht,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 0, 's1': 0, 's2': 1, 's3': 2, 's4': 2, 's5': 1}"
economische,https://www.woorden.org/woord/economische,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 2, 's1': 4, 's2': 0, 's3': 2, 's4': 3, 's5': 1}"
advocaat,https://www.woorden.org/woord/advocaat,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 4, 's1': 4, 's2': 1, 's3': 3, 's4': 4, 's5': 4}"
vaker,https://www.woorden.org/woord/vaker,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 0, 's2': 3, 's3': 3, 's4': 3, 's5': 3}"
halen,https://www.woorden.org/woord/halen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 2, 's1': 0, 's2': 4, 's3': 3, 's4': 1, 's5': 2}"
hoger,https://www.woorden.org/woord/hoger,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 0, 's1': 4, 's2': 2, 's3': 4, 's4': 2, 's5': 0}"
verklaring,https://www.woorden.org/woord/verklaring,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 4, 's1': 4, 's2': 1, 's3': 1, 's4': 1, 's5': 4}"
eu,https://www.woorden.org/woord/eu,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 2, 's1': 3, 's2': 1, 's3': 2, 's4': 1, 's5': 3}"
brief,https://www.woorden.org/woord/brief,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 4, 's1': 0, 's2': 1, 's3': 1, 's4': 3, 's5': 0}"
jonge,https://www.woorden.org/woord/jonge,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 3, 's1': 1, 's2': 2, 's3': 1, 's4': 2, 's5': 3}"
zat,https://www.woorden.org/woord/zat,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 2, 's1': 2, 's2': 2, 's3': 4, 's4': 3, 's5': 1}"
gebeurt,https://www.woorden.org/woord/gebeurt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 2, 's1': 4, 's2': 1, 's3': 1, 's4': 4, 's5': 3}"
handen,https://www.woorden.org/woord/handen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 0, 's1': 0, 's2': 2, 's3': 0, 's4': 2, 's5': 4}"
cijfers,https://www.woorden.org/woord/cijfers,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 1, 's1': 3, 's2': 4, 's3': 3, 's4': 4, 's5': 4}"
risico,https://www.woorden.org/woord/risico,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 0, 's1': 4, 's2': 4, 's3': 4, 's4': 3, 's5': 0}"
regels,https://www.woorden.org/woord/regels,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 3, 's1': 4, 's2': 1, 's3': 0, 's4': 0, 's5': 2}"
akkoord,https://www.woorden.org/woord/akkoord,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 3, 's1': 4, 's2': 3, 's3': 4, 's4': 1, 's5': 3}"
dollar,https://www.woorden.org/woord/dollar,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 0, 's1': 3, 's2': 2, 's3': 4, 's4': 0, 's5': 4}"
leiden,https://www.woorden.org/woord/leiden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 3, 's1': 3, 's2': 1, 's3': 1, 's4': 4, 's5': 4}"
gevolgen,https://www.woorden.org/woord/gevolgen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 0, 's1': 0, 's2': 4, 's3': 0, 's4': 1, 's5': 3}"
beelden,https://www.woorden.org/woord/beelden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 2, 's1': 4, 's2': 2, 's3': 4, 's4': 2, 's5': 0}"
plek,https://www.woorden.org/woord/plek,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 3, 's2': 2, 's3': 0, 's4': 0, 's5': 1}"
liet,https://www.woorden.org/woord/liet,0,0,True,False,0,2023-03-20 02:00:11.677698,J,GIBF,2.5,"{'s0': 0, 's1': 3, 's2': 4, 's3': 4, 's4': 3, 's5': 0}"
plannen,https://www.woorden.org/woord/plannen,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 4, 's1': 0, 's2': 1, 's3': 3, 's4': 0, 's5': 4}"
neemt,https://www.woorden.org/woord/neemt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 4, 's1': 2, 's2': 3, 's3': 3, 's4': 3, 's5': 2}"
zeven,https://www.woorden.org/woord/zeven,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 4, 's1': 4, 's2': 2, 's3': 0, 's4': 1, 's5': 2}"
koning,https://www.woorden.org/woord/koning,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 2, 's1': 2, 's2': 0, 's3': 0, 's4': 0, 's5': 0}"
pvda,https://www.woorden.org/woord/pvda,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 2, 's2': 0, 's3': 0, 's4': 0, 's5': 2}"
mei,https://www.woorden.org/woord/mei,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 3, 's1': 4, 's2': 0, 's3': 4, 's4': 3, 's5': 0}"
grens,https://www.woorden.org/woord/grens,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 4, 's1': 4, 's2': 0, 's3': 1, 's4': 2, 's5': 0}"
sprake,https://www.woorden.org/woord/sprake,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 2, 's1': 4, 's2': 4, 's3': 0, 's4': 3, 's5': 4}"
lange,https://www.woorden.org/woord/lange,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 0, 's1': 3, 's2': 4, 's3': 3, 's4': 3, 's5': 2}"
welke,https://www.woorden.org/woord/welke,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 0, 's1': 3, 's2': 4, 's3': 3, 's4': 3, 's5': 0}"
staatssecretaris,https://www.woorden.org/woord/staatssecretaris,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 4, 's1': 2, 's2': 4, 's3': 3, 's4': 1, 's5': 3}"
naast,https://www.woorden.org/woord/naast,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 1, 's1': 4, 's2': 1, 's3': 0, 's4': 3, 's5': 4}"
derde,https://www.woorden.org/woord/derde,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 1, 's1': 3, 's2': 3, 's3': 2, 's4': 2, 's5': 3}"
directeur,https://www.woorden.org/woord/directeur,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 4, 's1': 1, 's2': 2, 's3': 0, 's4': 4, 's5': 3}"
buurt,https://www.woorden.org/woord/buurt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 4, 's1': 3, 's2': 0, 's3': 2, 's4': 0, 's5': 4}"
vrij,https://www.woorden.org/woord/vrij,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 3, 's1': 3, 's2': 4, 's3': 0, 's4': 0, 's5': 3}"
basis,https://www.woorden.org/woord/basis,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 3, 's1': 3, 's2': 2, 's3': 0, 's4': 4, 's5': 4}"
turkse,https://www.woorden.org/woord/turkse,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 2, 's1': 0, 's2': 4, 's3': 4, 's4': 1, 's5': 2}"
hand,https://www.woorden.org/woord/hand,0,0,True,False,0,2023-03-20 02:00:11.677698,J,ACFJ,2.5,"{'s0': 1, 's1': 2, 's2': 4, 's3': 0, 's4': 2, 's5': 1}"
reden,https://www.woorden.org/woord/reden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,FHAE,2.5,"{'s0': 1, 's1': 0, 's2': 0, 's3': 4, 's4': 0, 's5': 1}"
slachtoffer,https://www.woorden.org/woord/slachtoffer,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 2, 's1': 2, 's2': 4, 's3': 2, 's4': 4, 's5': 4}"
geraakt,https://www.woorden.org/woord/geraakt,0,0,True,False,0,2023-03-20 02:00:11.677698,J,JBEI,2.5,"{'s0': 4, 's1': 3, 's2': 3, 's3': 0, 's4': 4, 's5': 3}"
elke,https://www.woorden.org/woord/elke,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 4, 's1': 4, 's2': 4, 's3': 3, 's4': 0, 's5': 3}"
april,https://www.woorden.org/woord/april,0,0,True,False,0,2023-03-20 02:00:11.677698,J,BDGA,2.5,"{'s0': 0, 's1': 2, 's2': 0, 's3': 3, 's4': 2, 's5': 3}"
overleden,https://www.woorden.org/woord/overleden,0,0,True,False,0,2023-03-20 02:00:11.677698,J,EGJD,2.5,"{'s0': 1, 's1': 4, 's2': 1, 's3': 1, 's4': 3, 's5': 4}"
ongeluk,https://www.woorden.org/woord/ongeluk,0,0,True,False,0,2023-03-20 02:00:11.677698,J,CEHB,2.5,"{'s0': 2, 's1': 2, 's2': 0, 's3': 4, 's4': 1, 's5': 3}"
naam,https://www.woorden.org/woord/naam,0,0,True,False,0,2023-03-20 02:00:11.677698,J,DFIC,2.5,"{'s0': 3, 's1': 4, 's2': 1, 's3': 2, 's4': 1, 's5': 2}"
reactie,https://www.woorden.org/woord/reactie,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 1, 's1': 1, 's2': 2, 's3': 3, 's4': 2, 's5': 0}"
contact,https://www.woorden.org/woord/contact,0,0,True,False,0,2023-03-20 02:00:11.677698,J,HJCG,2.5,"{'s0': 0, 's1': 2, 's2': 4, 's3': 4, 's4': 1, 's5': 1}"
vader,https://www.woorden.org/woord/vader,0,0,True,False,0,2023-03-20 02:00:11.677698,J,IADH,2.5,"{'s0': 4, 's1': 2, 's2': 4, 's3': 1, 's4': 1, 's5': 0}"
